simple.classes,simple.attributes,simple.numeric,simple.nominal,simple.samples,simple.dimensionality,simple.numeric_rate,simple.nominal_rate,simple.symbols_min,simple.symbols_max,simple.symbols_mean,simple.symbols_sd,simple.symbols_sum,simple.class_prob_min,simple.class_prob_max,simple.class_prob_mean,simple.class_prob_sd,statistical.skewness,statistical.skewness_prep,statistical.kurtosis,statistical.kurtosis_prep,statistical.abs_cor,statistical.cancor_1,statistical.fract_1,inftheo.class_entropy,inftheo.normalized_class_entropy,inftheo.attribute_entropy,inftheo.normalized_attribute_entropy,inftheo.joint_entropy,inftheo.mutual_information,inftheo.equivalent_attributes,inftheo.noise_signal_ratio,modelbased.nodes,modelbased.leaves.nodes_per_attribute,modelbased.nodes_per_instance,modelbased.leaf_corrobation,modelbased.level_min,modelbased.level_max,modelbased.level_mean,modelbased.level_sd,modelbased.branch_min,modelbased.branch_max,modelbased.branch_mean,modelbased.branch_sd,modelbased.attribute_min,modelbased.attribute_max,modelbased.attribute_mean,modelbased.attribute_sd,modelbased.NA,landmarking.naive_bayes,landmarking.stump_min,landmarking.stump_max,landmarking.stump_mean,landmarking.stump_sd,landmarking.stump_min_gain,landmarking.stump_random,landmarking.nn_1,dcomp.f1,dcomp.f1v,dcomp.f2,dcomp.f3,dcomp.f4,dcomp.l1,dcomp.l2,dcomp.l3,dcomp.n1,dcomp.n2,dcomp.n3,dcomp.n4,dcomp.t1,dcomp.t2,cnet.edges,cnet.degree,cnet.density,cnet.maxComp,cnet.closeness,cnet.betweenness,cnet.clsCoef,cnet.hubs,cnet.avgPath,Class
2,14,14,0,690,0.02029,1.0,0.0,2,2.0,2.0,0.0,2,0.444928,0.555072,0.5,0.07788400000000001,1.9788189999999999,1.9788189999999999,12.628641,12.628641,0.091896,0.771296,1.0,0.6870689999999999,0.991231,0.823817,0.252852,0.6870689999999999,0.049631,13.843599,15.598913,4.0,5.0,0.28571399999999997,0.005797,0.2,2,2,2.0,0.0,2,5.0,3.8,1.3038399999999999,0,1,0.28571399999999997,0.468807,0.802899,0.555072,0.8550719999999999,0.64793,0.088796,0.555072,0.7449279999999999,0.794203,2.28,2.326,0.001,0.033,0.067,0.29100000000000004,0.145,0.13699999999999998,0.27699999999999997,0.5529999999999999,0.20600000000000002,0.16399999999999998,0.9990000000000001,49.286,32574,94.41739100000001,0.137035,383,4e-06,159.269565,0.237156,0.577425,1.9212060000000002,Tuning
6,36,36,0,6435,0.005594,1.0,0.0,6,6.0,6.0,0.0,6,0.09727999999999999,0.23822800000000002,0.166667,0.067834,0.732841,0.732841,4.182673,4.182673,0.568587,0.936567,0.358588,1.7212900000000002,0.96067,2.517258,0.574451,1.7212900000000002,0.621582,2.769206,3.049758,11.0,12.0,0.305556,0.001709,0.083333,2,6,3.666667,1.5055450000000001,2,7.0,5.5,1.507557,0,4,0.305556,0.950772,0.797358,0.398912,0.42921499999999996,0.416261,0.008406,0.402486,0.426263,0.9053610000000001,3.602,2.2543330000000004,0.000376,0.789,2.406,0.43383299999999997,0.1025,0.302167,0.158,0.5489999999999999,0.095,0.128,1.0,178.75,2313283,718.969075,0.11174500000000001,1533,0.0,288.986325,0.15928,0.831076,1.62313,Tuning
15,90,90,0,360,0.25,1.0,0.0,15,15.0,15.0,0.0,15,0.06666699999999999,0.06666699999999999,0.06666699999999999,0.0,0.43314600000000003,0.43314600000000003,2.4580450000000003,2.4580450000000003,0.49655600000000005,0.96147,0.134574,2.70805,1.0,1.788973,0.607577,2.70805,0.45831700000000003,5.908689,2.903355,20.0,21.0,0.22222199999999998,0.055555999999999994,0.047619,2,10,6.6666669999999995,3.2659860000000003,3,7.0,5.904762,1.135991,0,3,0.22222199999999998,0.51446,0.752778,0.097222,0.13333299999999998,0.11965999999999999,0.011977,0.122222,0.122222,0.866667,2.8939999999999997,5.1578669999999995,0.0,0.991,0.991,0.1418,0.067,0.5,0.42700000000000005,0.635,0.17,0.255,1.0,3.667,2477,13.761110999999998,0.038332,24,8e-06,3.7833330000000003,0.053335,0.833733,1.807971,Tuning
11,12,10,2,990,0.012121,0.833333,0.166667,2,15.0,9.333333,6.658328,28,0.090909,0.090909,0.090909,0.0,0.384278,2.104718,2.584839,8.39465,0.47901499999999997,0.913364,0.393796,2.397895,1.0,1.8772799999999998,0.630592,2.681143,0.250975,9.554312,6.479944000000001,20.0,21.0,1.666667,0.020202,0.047619,2,10,5.0,3.023716,3,9.0,6.2380949999999995,1.578124,0,6,1.666667,2.1033880000000003,0.714141,0.090909,0.176768,0.132155,0.030594999999999997,0.090909,0.123232,0.9939389999999999,2.039,1.049727,1.253,0.982,1.589,0.183727,0.091,0.5,0.287,0.305,0.006,0.299,0.9740000000000001,82.5,21369,43.169697,0.04365,90,1e-06,26.728283,0.063015,0.748111,1.646941,Tuning
2,6,6,0,11183,0.000537,1.0,0.0,2,2.0,2.0,0.0,2,0.02325,0.97675,0.5,0.674227,3.296356,3.296356,35.511294,35.511294,0.254207,0.51317,1.0,0.11043,0.159316,1.008009,0.216151,0.11043,0.016191,6.820585,61.258699,11.0,12.0,1.833333,0.000984,0.083333,2,6,3.142857,1.573592,3,8.0,5.25,1.658312,0,4,1.833333,1.3291600000000001,0.954932,0.97675,0.978986,0.977123,0.0009130000000000001,0.97675,0.97675,0.9842620000000001,0.955,1.5659999999999998,0.005,0.027000000000000003,0.051,0.111,0.023,0.5,0.026000000000000002,0.228,0.016,0.22,0.9420000000000001,1863.8329999999999,12816761,2292.1865329999996,0.20498899999999998,10923,0.0,6954.462576999999,0.265934,0.7121,2.303561,Tuning
2,48,48,0,937,0.051226999999999995,1.0,0.0,2,2.0,2.0,0.0,2,0.043757,0.9562430000000001,0.5,0.6452260000000001,2.655341,2.655341,29.679609999999997,29.679609999999997,0.282854,0.652479,1.0,0.179705,0.259259,1.080843,0.314749,0.179705,0.006972,25.776275,154.03286200000002,5.0,6.0,0.10416700000000001,0.005336,0.166667,2,4,3.333333,1.154701,3,4.0,3.666667,0.5163979999999999,0,2,0.10416700000000001,0.371288,0.568837,0.9562430000000001,0.9615799999999999,0.956355,0.0007700000000000001,0.9562430000000001,0.9562430000000001,0.9594450000000001,1.3730000000000002,6.847,0.0,0.255,1.0,0.109,0.044000000000000004,0.5,0.068,0.451,0.040999999999999995,0.225,0.998,19.521,74268,158.522946,0.16936199999999998,896,2.3e-05,1202.422625,0.288298,0.7798039999999999,3.808926,Tuning
2,116,103,13,2417,0.047993,0.8879309999999999,0.112069,2,2.0,2.0,0.0,28,0.014066999999999998,0.985933,0.5,0.687213,0.589857,0.7470859999999999,4.016826,4.463891,0.131234,0.318181,1.0,0.073948,0.10668499999999999,1.672593,0.499907,0.132718,0.0024579999999999997,30.082898999999998,679.427032,6.0,7.0,0.051724,0.002482,0.14285699999999998,2,4,3.0,1.154701,2,5.0,4.285714,1.1126969999999998,0,1,0.051724,0.22243000000000002,0.944973,0.985933,0.985933,0.985933,0.0,0.985933,0.985933,0.9747620000000001,1.8780000000000001,8.102,0.0,0.643,1.0,0.069,0.013999999999999999,0.5,0.036000000000000004,0.583,0.025,0.03,0.995,20.836,540588,447.321473,0.18515,2383,1.1e-05,1031.141911,0.57565,0.5303439999999999,1.878082,Tuning
2,20,7,13,1000,0.02,0.35,0.65,2,10.0,4.0,2.0380990000000003,56,0.3,0.7,0.5,0.282843,1.13237,2.646456,3.819414,15.109157000000002,0.158644,0.530518,1.0,0.6108640000000001,0.8812909999999999,1.0784120000000001,0.591541,1.24779,0.011869,51.466276,89.857906,11.0,12.0,0.55,0.011000000000000001,0.083333,2,4,2.75,1.0350979999999999,2,9.0,5.9166669999999995,2.108784,0,3,0.55,0.887041,0.772,0.7,0.7170000000000001,0.70085,0.0038009999999999997,0.7,0.7,0.7,0.107,1.929,0.662,0.013999999999999999,0.024,0.688,0.295,0.495,0.45299999999999996,0.885,0.302,0.23800000000000002,1.0,50.0,52007,104.014,0.104118,700,3e-06,928.7510000000001,0.240844,0.779652,4.132712000000001,Tuning
3,4,4,0,160,0.025,1.0,0.0,3,3.0,3.0,0.0,3,0.19375,0.40625,0.333333,0.120923,0.32705,0.32705,1.78722,1.78722,0.133631,0.7277859999999999,0.9960620000000001,1.050441,0.956152,1.204292,0.46951899999999996,1.050441,0.144124,7.288467999999999,7.3559589999999995,10.0,11.0,2.5,0.0625,0.090909,2,4,2.857143,1.069045,2,8.0,6.090909,2.165851,0,4,2.5,1.914854,0.80625,0.40625,0.4875,0.46718699999999996,0.040625,0.40625,0.4875,0.76875,0.228,0.08733300000000001,1.5930000000000002,0.081,1.0,0.667667,0.333333,0.5,0.531,0.491,0.331,0.252,1.0,40.0,1122,14.025,0.08820800000000001,65,6.2e-05,33.5375,0.28324699999999997,0.574819,2.315865,Tuning
10,16,16,0,10992,0.001456,1.0,0.0,10,10.0,10.0,0.0,10,0.095979,0.104076,0.1,0.004220000000000001,1.039332,1.039332,7.860413,7.860413,0.36772,0.932867,0.194537,2.301784,0.9996520000000001,2.690219,0.5780489999999999,2.301784,0.49729700000000004,4.628589,4.409683,15.0,16.0,0.9375,0.0013650000000000001,0.0625,2,8,4.285714,2.13809,4,8.0,5.5625,1.459166,0,2,0.9375,0.680074,0.8576239999999999,0.160025,0.204785,0.194323,0.011259,0.160025,0.18176900000000001,0.9937229999999999,2.597,0.001,2.061,0.87,0.87,0.2006,0.1,0.5,0.016,0.324,0.006,0.105,0.995,687.0,4347461,791.022744,0.07197,1144,0.0,138.737536,0.094051,0.921616,1.113265,Tuning
2,6,0,6,556,0.010791,0.0,1.0,2,4.0,2.714286,0.755929,19,0.5,0.5,0.5,0.0,0.0,0.649782,3.0,1.630902,0.06687799999999999,0.575092,1.0,0.6931470000000001,1.0,1.011248,0.999835,1.668457,0.035939,19.286929999999998,27.138145,9.0,10.0,1.5,0.016187,0.1,2,4,2.571429,0.9759,2,8.0,5.7,2.213594,0,3,1.5,1.224745,0.7464029999999999,0.5,0.7464029999999999,0.552158,0.09572,0.5,0.508993,1.0,0.068,0.6940000000000001,0.667,0.24600000000000002,0.24600000000000002,0.6679999999999999,0.335,0.29,0.36,0.536,0.165,0.39799999999999996,1.0,92.667,17354,62.424459999999996,0.112477,278,6e-06,133.61330900000002,0.178596,0.5590430000000001,1.9886759999999999,Defaults
2,6,0,6,601,0.009983,0.0,1.0,2,4.0,2.714286,0.755929,19,0.342762,0.657238,0.5,0.22236799999999998,0.0,0.720046,3.0,1.671505,0.146636,0.173318,1.0,0.6428510000000001,0.9274370000000001,1.011254,0.999875,1.651587,0.002518,255.34844700000002,400.682867,27.0,28.0,4.5,0.044925,0.035713999999999996,2,16,9.0,5.477226,4,7.0,6.25,1.040833,1,8,4.5,2.428992,0.637271,0.657238,0.657238,0.657238,0.0,0.657238,0.657238,0.718802,0.028999999999999998,0.023,1.0,0.0,0.0,0.6859999999999999,0.34299999999999997,0.5,0.369,0.401,0.188,0.48200000000000004,1.0,100.167,18396,61.217969999999994,0.10203,395,7.000000000000001e-06,164.086522,0.25164899999999996,0.5026729999999999,1.9972759999999998,Tuning
2,6,0,6,554,0.01083,0.0,1.0,2,4.0,2.714286,0.755929,19,0.48014399999999996,0.519856,0.5,0.02808,0.0,0.774157,3.0,1.9847400000000002,0.09447,0.8600479999999999,1.0,0.692358,0.998862,1.011274,0.999871,1.6302530000000002,0.073379,9.435363,12.781491,4.0,5.0,0.666667,0.00722,0.2,2,4,2.666667,1.154701,3,4.0,3.4,0.547723,0,2,0.666667,0.816497,0.963899,0.519856,0.799639,0.608905,0.135577,0.519856,0.7671479999999999,0.98556,0.031,1.896,1.0,0.0,0.0,0.6409999999999999,0.2,0.158,0.285,0.581,0.141,0.237,1.0,92.333,19853,71.67148,0.129605,288,7.000000000000001e-06,120.512635,0.279444,0.555076,1.7775599999999998,Defaults
2,22,0,22,267,0.082397,0.0,1.0,2,2.0,2.0,0.0,46,0.20599299999999998,0.794007,0.5,0.415789,0.0,1.563584,3.0,4.753855000000001,0.180748,0.530374,1.0,0.508598,0.7337520000000001,0.598646,0.863663,1.077366,0.029876999999999997,17.022795000000002,19.036673,6.0,7.0,0.272727,0.022472,0.14285699999999998,2,2,2.0,0.0,2,7.0,4.857143,1.9518,0,1,0.272727,0.455842,0.8089890000000001,0.794007,0.794007,0.794007,0.0,0.794007,0.794007,0.8014979999999999,0.017,2.114,0.0,0.142,0.21,0.583,0.20600000000000002,0.5,0.337,0.785,0.27,0.493,1.0,12.136,5304,39.730337,0.149362,212,5.6000000000000006e-05,81.850187,0.372528,0.504313,1.941831,Tuning
4,8,2,6,155,0.051613,0.25,0.75,3,21.0,7.142857000000001,6.3094790000000005,50,0.122581,0.316129,0.25,0.087573,0.42844799999999994,2.662366,2.35627,11.221884,0.5498890000000001,0.730165,0.495679,1.3336350000000001,0.9620139999999999,1.614486,0.8236979999999999,2.455246,0.157813,8.45074,9.230387,8.0,9.0,1.0,0.051613,0.11111099999999999,2,6,4.0,1.6329930000000001,3,5.0,4.3333330000000005,0.7071069999999999,0,3,1.0,1.069045,0.658065,0.329032,0.464516,0.408871,0.047776,0.38064499999999996,0.367742,0.335484,1.1059999999999999,0.99525,1.7519999999999998,0.21899999999999997,0.8190000000000001,0.50525,0.25025,0.5,0.787,1.169,0.632,0.503,1.0,19.375,796,10.270968,0.066695,49,5.6999999999999996e-05,29.496774,0.17746900000000002,0.664091,2.136905,Tuning
6,34,1,33,366,0.092896,0.029412,0.9705879999999999,2,6.0,3.970588,0.521379,135,0.054645000000000006,0.30601100000000003,0.166667,0.083125,0.500278,2.75028,3.008872,15.794782000000001,0.268973,0.9984069999999999,0.219052,1.686148,0.9410569999999999,0.857814,0.609291,2.189881,0.30719,5.488933,1.7924490000000002,6.0,7.0,0.17647100000000002,0.016393,0.14285699999999998,2,2,2.0,0.0,2,7.0,4.857143,1.9518,0,1,0.17647100000000002,0.38695300000000005,0.9918030000000001,0.30601100000000003,0.502732,0.408952,0.070095,0.30601100000000003,0.448087,0.9535520000000001,0.501,127.647833,0.0,0.861,0.861,0.340333,0.037833,0.12466700000000001,0.10400000000000001,0.747,0.057,0.008,1.0,10.765,3910,21.366120000000002,0.058537,112,9e-06,61.180328,0.124525,0.78089,2.785232,Tuning
7,18,18,0,2310,0.007792,1.0,0.0,7,7.0,7.0,0.0,7,0.14285699999999998,0.14285699999999998,0.14285699999999998,0.0,2.075717,2.075717,16.444051,16.444051,0.363027,0.9811840000000001,0.261,1.9459099999999998,1.0,1.565814,0.404478,1.9459099999999998,0.551521,3.528263,1.8390849999999999,8.0,9.0,0.44444399999999995,0.0034630000000000004,0.11111099999999999,2,4,2.285714,0.755929,2,8.0,5.6666669999999995,2.236068,0,3,0.44444399999999995,0.855585,0.799567,0.157576,0.28571399999999997,0.258754,0.039986,0.157576,0.23766199999999998,0.9740260000000001,15.614,13.195857,0.000165,0.9940000000000001,0.9940000000000001,0.323286,0.14285699999999998,0.499571,0.077,0.18100000000000002,0.026000000000000002,0.07200000000000001,0.981,128.333,214425,185.649351,0.080402,330,0.0,88.548485,0.132684,0.8450629999999999,1.3811,Tuning
6,60,60,0,600,0.1,1.0,0.0,6,6.0,6.0,0.0,6,0.166667,0.166667,0.166667,0.0,0.175323,0.175323,2.193135,2.193135,0.21818400000000002,0.972352,0.334702,1.791759,1.0,1.884407,0.5929439999999999,1.791759,0.587036,3.052216,2.210038,7.0,8.0,0.116667,0.011667,0.125,2,4,2.8,1.095445,2,6.0,4.625,1.30247,0,2,0.116667,0.372425,0.951667,0.166667,0.333333,0.301028,0.038006,0.166667,0.326667,0.968333,5.755,1.502667,0.0,0.975,0.975,0.354833,0.16699999999999998,0.5,0.078,0.726,0.032,0.015,1.0,10.0,19188,63.96,0.106778,100,3e-06,24.015,0.158423,0.86556,1.050707,Defaults
2,8,8,0,768,0.010417000000000001,1.0,0.0,2,2.0,2.0,0.0,2,0.348958,0.651042,0.5,0.21360500000000002,1.062997,1.062997,5.859499,5.859499,0.159899,0.5506840000000001,1.0,0.646799,0.933134,1.489415,0.44697600000000004,0.646799,0.045772,14.130870000000002,31.539808,15.0,16.0,1.875,0.019531,0.0625,2,6,3.75,1.6690459999999998,3,9.0,5.875,1.821172,0,4,1.875,1.246423,0.7617189999999999,0.651042,0.735677,0.665039,0.030102999999999998,0.651042,0.651042,0.705729,0.5760000000000001,1.426,0.252,0.006999999999999999,0.022000000000000002,0.6890000000000001,0.35,0.5,0.43799999999999994,0.84,0.294,0.293,0.9990000000000001,96.0,35035,91.236979,0.118953,500,4e-06,331.927083,0.24224899999999996,0.692239,2.502236,Defaults
2,27,6,21,3772,0.007157999999999999,0.22222199999999998,0.777778,2,5.0,2.136364,0.639602,47,0.061241,0.938759,0.5,0.620499,2.952836,5.233405,38.268637,49.647502,0.078661,0.474999,1.0,0.230368,0.332351,0.45580600000000004,0.30748200000000003,0.418124,0.008855,26.014577,50.472465,8.0,9.0,0.296296,0.002121,0.11111099999999999,2,6,3.2,1.7888540000000002,2,6.0,4.777778,1.20185,0,2,0.296296,0.608581,0.928685,0.938759,0.9655360000000001,0.939751,0.0051530000000000005,0.938759,0.938759,0.9634149999999999,2.0180000000000002,4.17,0.0,0.138,0.3,0.14300000000000002,0.061,0.5,0.066,0.177,0.037000000000000005,0.124,0.9740000000000001,139.704,1270687,673.747084,0.17866500000000002,3541,1e-06,1888.55965,0.5398850000000001,0.619157,2.131995,Tuning
2,36,0,36,3196,0.011264,0.0,1.0,2,3.0,2.027027,0.164399,75,0.477785,0.522215,0.5,0.031417,0.0,3.648712,3.0,50.145049,0.098612,0.799823,1.0,0.69216,0.998576,0.40906,0.5805779999999999,1.0879450000000002,0.013275,52.140402,29.814463,8.0,9.0,0.22222199999999998,0.002503,0.11111099999999999,2,2,2.0,0.0,2,9.0,5.888889,2.5712080000000004,0,1,0.22222199999999998,0.421637,0.8820399999999999,0.522215,0.683354,0.550488,0.043965,0.522215,0.522215,0.9036299999999999,0.002,6.8420000000000005,0.0,0.183,0.433,0.7659999999999999,0.062,0.08199999999999999,0.273,0.7140000000000001,0.156,0.262,1.0,88.77799999999999,0,0.0,0.0,1,0.0,0.0,1.0,0.745433,0.0,Defaults
5,26,6,20,2800,0.009285999999999999,0.230769,0.769231,2,5.0,2.142857,0.654654,45,0.011071,0.582857,0.2,0.237891,2.348961,5.473472,25.939293,62.481230000000004,0.094178,0.61556,0.40424699999999997,1.0588950000000001,0.657929,0.424523,0.296134,1.201011,0.027401,38.644951,14.493184,4.0,5.0,0.153846,0.001429,0.2,2,4,2.666667,1.154701,3,4.0,3.4,0.547723,0,1,0.153846,0.367946,0.578214,0.582857,0.642143,0.586511,0.013331,0.582857,0.582857,0.608571,0.16399999999999998,4.4078,0.0,0.322,1.2819999999999998,0.3388,0.1378,0.4066,0.532,0.48200000000000004,0.39799999999999996,0.5529999999999999,0.997,105.80799999999999,352087,251.49071400000003,0.08985,1632,0.0,688.311786,0.282605,0.637578,2.1636290000000002,Tuning
5,26,6,20,2800,0.009285999999999999,0.230769,0.769231,2,5.0,2.142857,0.654654,45,0.011071,0.582857,0.2,0.237891,2.348961,5.473472,25.939293,62.481230000000004,0.094178,0.61556,0.40424699999999997,1.0588950000000001,0.657929,0.424523,0.296134,1.201011,0.027401,38.644951,14.493184,4.0,5.0,0.153846,0.001429,0.2,2,4,2.666667,1.154701,3,4.0,3.4,0.547723,0,1,0.153846,0.367946,0.578214,0.582857,0.642143,0.586511,0.013331,0.582857,0.582857,0.608571,0.16399999999999998,4.4078,0.0,0.322,1.2819999999999998,0.3388,0.1378,0.4066,0.532,0.48200000000000004,0.39799999999999996,0.5529999999999999,0.997,105.80799999999999,352087,251.49071400000003,0.08985,1632,0.0,688.311786,0.282605,0.637578,2.1636290000000002,Tuning
10,7,7,0,500,0.013999999999999999,1.0,0.0,10,10.0,10.0,0.0,10,0.07400000000000001,0.114,0.1,0.011926,2.927699,2.927699,10.535559,10.535559,0.11791900000000001,0.886641,0.238067,2.2959169999999998,0.9971040000000001,0.608992,0.197018,2.2959169999999998,0.29254600000000003,7.848062,1.081698,9.0,10.0,1.285714,0.018000000000000002,0.1,2,8,4.5,2.516611,4,5.0,4.4,0.5163979999999999,1,2,1.285714,0.48795,0.748,0.198,0.21,0.204286,0.004821,0.198,0.21,0.6920000000000001,0.632,1.5326,45.0,0.0,0.0,0.2027,0.1001,0.5,0.8490000000000001,3.005,0.836,0.5720000000000001,1.0,20.857,9319,37.275999999999996,0.074701,57,4e-06,7.39,0.094792,0.864375,1.412281,Defaults
11,40,40,0,5500,0.007273000000000001,1.0,0.0,11,11.0,11.0,0.0,11,0.090909,0.090909,0.090909,0.0,0.45987,0.45987,3.7538730000000005,3.7538730000000005,0.651381,0.9896459999999999,0.13070199999999998,2.397895,1.0,2.235449,0.5193810000000001,2.397895,0.7810050000000001,3.070271,1.862275,13.0,14.0,0.325,0.002364,0.07142899999999999,2,6,3.25,1.488048,2,9.0,6.428571,2.13809,0,2,0.325,0.572332,0.776364,0.151091,0.181818,0.176227,0.009137000000000001,0.151091,0.181273,0.9910909999999999,10.29,5.633909,5e-06,0.9420000000000001,0.9420000000000001,0.22445500000000002,0.091,0.5,0.026000000000000002,0.358,0.009000000000000001,0.017,0.987,136.825,1063243,386.633818,0.07031,500,0.0,61.926545,0.09049700000000001,0.919364,1.449627,Tuning
2,60,60,0,208,0.288462,1.0,0.0,2,2.0,2.0,0.0,2,0.466346,0.533654,0.5,0.047594,1.077616,1.077616,4.6689099999999994,4.6689099999999994,0.23788,0.788122,1.0,0.69088,0.9967299999999999,1.2411459999999999,0.47029899999999997,0.69088,0.032362,21.348651,37.352233,6.0,7.0,0.1,0.028845999999999997,0.14285699999999998,2,6,4.0,2.0,3,4.0,3.857143,0.37796399999999997,0,1,0.1,0.302532,0.730769,0.533654,0.7596149999999999,0.610897,0.055737,0.591346,0.6346149999999999,0.875,0.466,5.595,1e-06,0.053,1.0,0.647,0.183,0.127,0.28800000000000003,0.741,0.125,0.06,1.0,3.467,2482,23.865385,0.115292,111,4.6e-05,54.615384999999996,0.23954899999999998,0.578358,2.0511060000000003,Tuning
2,3,2,1,306,0.009804,0.666667,0.333333,2,12.0,7.0,7.0710679999999995,14,0.264706,0.735294,0.5,0.332756,1.5678590000000001,2.89112,8.503495,11.057503,0.22775,0.364375,1.0,0.577922,0.833765,1.546318,0.586095,1.3844450000000001,0.029385,19.667423,51.623191,9.0,10.0,3.0,0.029412,0.1,2,6,3.0,1.6733200000000001,3,7.0,4.8,1.398412,1,5,3.0,2.0,0.764706,0.735294,0.74183,0.7374729999999999,0.003774,0.735294,0.74183,0.6830069999999999,1.515,0.005,0.718,0.028999999999999998,0.033,0.53,0.265,0.5,0.507,0.6409999999999999,0.35,0.415,0.8590000000000001,102.0,5724,37.411765,0.122662,225,3.3e-05,140.42483700000003,0.310033,0.6580159999999999,2.53881,Tuning
2,3,0,3,132,0.022727,0.0,1.0,2,12.0,6.75,5.5,27,0.462121,0.537879,0.5,0.053569000000000006,0.0,3.402631,3.0,16.331166,0.598171,0.734259,1.0,0.690275,0.995856,1.822918,0.94845,2.405609,0.10758399999999999,6.416172,15.944201999999999,4.0,5.0,1.333333,0.030302999999999997,0.2,2,2,2.0,0.0,2,5.0,3.8,1.3038399999999999,0,2,1.333333,1.154701,0.848485,0.568182,0.833333,0.661616,0.148904,0.583333,0.568182,0.43181800000000004,1.203,0.313,1.0,0.0,0.0,0.894,0.462,0.5,0.39399999999999996,1.0,0.348,0.44299999999999995,1.0,44.0,1093,16.560606,0.126417,69,0.000102,66.992424,0.17414000000000002,0.7740239999999999,3.36786,Tuning
2,3,0,3,120,0.025,0.0,1.0,2,12.0,6.5,5.259911,26,0.35,0.65,0.5,0.21213200000000001,0.0,3.02374,3.0,12.59815,0.591952,0.788346,1.0,0.647447,0.934068,1.799452,0.9604299999999999,2.31481,0.132089,4.901591000000001,12.623019000000001,3.0,4.0,1.0,0.025,0.25,2,2,2.0,0.0,2,4.0,3.25,0.957427,0,2,1.0,1.0,0.891667,0.666667,0.833333,0.7277779999999999,0.091793,0.683333,0.666667,0.616667,4.958,0.305,0.727,0.25,0.25,0.698,0.35,0.5,0.28300000000000003,1.0,0.217,0.425,1.0,40.0,991,16.516667,0.138796,62,0.00011999999999999999,53.45,0.165493,0.8368479999999999,3.256478,Defaults
2,57,57,0,4601,0.012389,1.0,0.0,2,2.0,2.0,0.0,2,0.394045,0.605955,0.5,0.149843,12.193151,12.193151,281.314146,281.314146,0.041485,0.748289,1.0,0.670523,0.96736,0.333445,0.079025,0.670523,0.023999,27.940007,12.8943,6.0,7.0,0.10526300000000001,0.0013039999999999998,0.14285699999999998,2,4,2.4,0.8944270000000001,3,6.0,4.285714,1.380131,0,1,0.10526300000000001,0.30962,0.713541,0.605955,0.79374,0.653249,0.057612000000000003,0.605955,0.683547,0.91328,0.34700000000000003,9.662,0.0,0.091,0.38299999999999995,0.55,0.17,0.162,0.172,0.42,0.08800000000000001,0.13,0.961,80.719,1240054,539.0367309999999,0.117182,2788,0.0,2381.3353620000003,0.18271500000000002,0.789205,3.1412139999999997,Defaults
2,4,3,1,264,0.015152,0.75,0.25,2,2.0,2.0,0.0,4,0.07197,0.9280299999999999,0.5,0.605326,0.847833,0.900964,3.709865,3.3458410000000005,0.278857,0.5434979999999999,1.0,0.258704,0.373232,1.321028,0.654337,0.415858,0.064047,4.039263,19.625782,2.0,3.0,0.5,0.007576,0.333333,2,2,2.0,0.0,2,3.0,2.666667,0.57735,0,1,0.5,0.57735,0.9696969999999999,0.9280299999999999,0.958333,0.9356059999999999,0.015152,0.9280299999999999,0.9280299999999999,0.958333,3.859,1.128,0.1,0.735,0.92,0.195,0.07200000000000001,0.5,0.057,0.127,0.042,0.03,0.659,66.0,5990,45.378788,0.172543,245,0.000167,159.602273,0.6107279999999999,0.644061,2.409267,Tuning
2,5,2,3,500,0.01,0.4,0.6,2,10.0,4.25,3.8622099999999997,17,0.444,0.556,0.5,0.079196,0.259291,1.932891,2.6799180000000002,9.144809,0.235244,0.9767299999999999,1.0,0.686862,0.9909319999999999,1.403138,0.749861,1.214446,0.200239,3.4302129999999997,6.007322,1.0,2.0,0.2,0.002,0.5,2,2,2.0,0.0,2,2.0,2.0,0.0,0,1,0.2,0.44721400000000006,0.982,0.556,0.988,0.7252,0.16635899999999998,0.556,0.624,0.986,0.418,0.672,0.311,0.128,0.204,0.6509999999999999,0.20600000000000002,0.20800000000000002,0.057999999999999996,0.079,0.012,0.188,0.97,100.0,14321,57.284,0.114798,278,8e-06,167.558,0.223802,0.680938,2.309456,Defaults
2,14,8,0,681,0.023836000000000003,1.0,0.0,2,3.5,2.714286,0.0,5,0.173077,0.5960810000000001,0.5,0.182328,0.840989,1.573644,4.220675,6.754402000000001,0.236263,0.645143,1.0,0.680096,0.928378,1.205755,0.520123,0.9091819999999999,0.046789,12.194855,22.768252,6.5,7.5,0.4375,0.00995,0.133929,2,4,2.8,1.033947,2,5.5,4.3333330000000005,1.1126969999999998,0,2,0.4375,0.595792,0.81506,0.621401,0.756195,0.667262,0.013331,0.628926,0.666667,0.813566,1.412,0.544,8.628,0.42100000000000004,1.242,0.28471399999999997,0.14285699999999998,0.5,0.937,1.053,0.8909999999999999,0.617,1.0,40.714,1995,14.0,0.049296,116,1.6e-05,25.596491,0.129992,0.424867,1.818141,Tuning
